as_of_date,symbol,recomputed_rank,recomputed_ticket_score,recomputed_market_score,persisted_catalyst_score,pool_status,pool_size,universe_source,catalyst_policy,t1,t3,t5,t10,t1_source
2026-06-26,KO,13,0.4372837736,0.5830450315,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0002420428416,-0.01621687039,0.003993706886,0.01960547017,kline_close_unadjusted
2026-06-26,AON,14,0.4317556328,0.575674177,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003407466001,0.04524019593,0.08585597371,0.1176184247,kline_close_unadjusted
2026-06-26,SHOP,15,0.4310207397,0.5746943195,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02267670717,0.04081807291,0.0280677734,0.06743111415,kline_close_unadjusted
2026-06-26,WELL,16,0.4180888613,0.557451815,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001759556592,0.01258082963,0.02357805833,,kline_close_unadjusted
2026-06-26,CMG,17,0.4094789784,0.5459719712,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01109778044,0.04979004199,0.01919616077,0.09868026395,kline_close_unadjusted
2026-06-26,MA,18,0.4079317352,0.5439089802,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02131887986,0.04701395162,0.06841312858,0.0793937569,kline_close_unadjusted
2026-06-26,AMAT,19,0.4032587357,0.5376783142,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.1081615723,0.03839895348,-0.05432008168,-0.0820783613,kline_close_unadjusted
2026-06-26,DLR,20,0.3974814431,0.5299752575,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0125388601,-0.08642487047,-0.1,-0.07813471503,kline_close_unadjusted
2026-06-26,STX,21,0.3946950837,0.5262601116,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.07626402934,0.01699077675,-0.03515946216,-0.04360484498,kline_close_unadjusted
2026-06-26,GEHC,22,0.390695755,0.5209276734,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01079683698,-0.01368613139,-0.01399026764,-0.006843065693,kline_close_unadjusted
2026-06-26,ABNB,23,0.3834013626,0.5112018168,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01106073097,0.01202253366,0.0143583402,0.005289914812,kline_close_unadjusted
2026-06-26,AXON,24,0.381974731,0.5092996414,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.09846610589,0.2778004862,0.3388765785,0.1768388443,kline_close_unadjusted
2026-06-26,ASML,25,0.3790940396,0.5054587195,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04930848871,0.02698064214,0.01696732456,-0.03821421805,kline_close_unadjusted
2026-06-26,ALLE,26,0.3774196608,0.5032262145,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0004294610264,0.00157469043,0.003077804023,-0.02397824064,kline_close_unadjusted
2026-06-26,GOOGL,27,0.3773847554,0.5031796739,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04819348528,0.07060078841,0.08616141557,0.04481460624,kline_close_unadjusted
2026-06-26,LH,28,0.3641636345,0.4855515127,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02987438759,0.04571407522,0.04759273585,0.01919180757,kline_close_unadjusted
2026-06-26,GOOG,29,0.3616093961,0.4821458614,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04956825719,0.06931787624,0.09026263109,0.0477456751,kline_close_unadjusted
2026-06-26,FTNT,30,0.3567498294,0.4756664393,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02689131153,0.05041295012,0.07267922035,0.06124876115,kline_close_unadjusted
2026-06-26,AMZN,31,0.355192029,0.473589372,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03201684645,0.03872104517,0.04929305084,0.06283037518,kline_close_unadjusted
2026-06-26,PANW,32,0.3546616992,0.4728822657,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.09138724523,0.1572649573,0.1753122945,0.08579881657,kline_close_unadjusted
2026-06-26,MCK,33,0.3512029046,0.4682705395,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02092965384,0.005959319459,0.027137824,0.06387604616,kline_close_unadjusted
2026-06-26,TXN,34,0.3443392276,0.4591189701,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0001926951038,0.04549356223,0.0633266182,,kline_close_unadjusted
2026-06-26,GS,35,0.3268397831,0.4357863775,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0005884602936,0,0.03499377213,0.0257941762,kline_close_unadjusted
2026-06-26,CBRE,36,0.3199196878,0.4265595838,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.009534206696,0.006550218341,0.02292576419,0.004585152838,kline_close_unadjusted
2026-06-26,REGN,37,0.3157037811,0.4209383748,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.001722231,-0.01292463264,0.02671828093,0.04770105862,kline_close_unadjusted
2026-06-26,AWK,38,0.3126232169,0.4168309559,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.001356647573,-0.006707868556,0.003090141694,-0.008667470606,kline_close_unadjusted
2026-06-26,MMM,39,0.3107453432,0.4143271243,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.009633558929,-0.02469361624,-0.02963233949,-0.03847326383,kline_close_unadjusted
2026-06-26,MDT,40,0.3006570918,0.4008761224,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0006174364041,-0.02198073598,0.02568535441,0.03198320573,kline_close_unadjusted
2026-06-29,ABBV,1,0.6028431632,0.8037908842,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01049899729,0.02658173096,0.001336950965,-0.04427667021,kline_close_unadjusted
2026-06-29,KDP,2,0.5571504208,0.7428672277,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02298507463,-0.005970149254,-0.06,-0.09671641791,kline_close_unadjusted
2026-06-29,VRTX,3,0.5409509961,0.7212679948,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.005844090864,0.05681977384,0.04523166216,,kline_close_unadjusted
2026-06-29,JNJ,4,0.5365266673,0.7153688897,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01756218328,0.01752350006,0.03377045375,-0.01802638196,kline_close_unadjusted
2026-06-29,EXPE,5,0.5190913178,0.692121757,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03543425814,0.01285434258,0.01730247286,0.00376960193,kline_close_unadjusted
2026-06-29,DLTR,6,0.5017620966,0.6690161289,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01361931169,0.01166204534,0.0002446582939,0.01582123634,kline_close_unadjusted
2026-06-29,AXON,7,0.5013886839,0.6685182452,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.09794359577,0.1692910302,0.2543282413,0.07179788484,kline_close_unadjusted
2026-06-29,STX,8,0.4748398938,0.6331198584,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003644698667,-0.1531909182,-0.145467874,-0.09315147698,kline_close_unadjusted
2026-06-29,ALL,9,0.4684926709,0.6246568946,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01425138785,0.03707846549,0.04175988069,0.0371613224,kline_close_unadjusted
2026-06-29,IR,10,0.4677095097,0.6236126796,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01247221536,-0.004816003952,-0.02803161274,-0.02432699432,kline_close_unadjusted
2026-06-29,KO,11,0.4667933554,0.6223911406,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0166969147,0.01802782819,0.01693889897,0.005202661827,kline_close_unadjusted
2026-06-29,AMD,12,0.4575059018,0.6100078691,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.07677621457,-0.04016756566,-0.0433372259,0.0160151254,kline_close_unadjusted
2026-06-29,PODD,13,0.4521763273,0.6029017697,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03480410803,0.04272854064,0.0241536706,0.008748573602,kline_close_unadjusted
2026-06-29,BIIB,14,0.4498598553,0.5998131404,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002631214513,-0.002354244564,-0.05045469233,-0.1139269723,kline_close_unadjusted
2026-06-29,WELL,15,0.4419070069,0.5892093425,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003337285382,0.03657840425,0.04329688666,,kline_close_unadjusted
2026-06-29,ALLE,16,0.4333548758,0.5778065011,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.006015037594,0.006659505908,-0.002363050483,-0.02248478339,kline_close_unadjusted
2026-06-29,AJG,17,0.4329317984,0.5772423979,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01078724903,0.1114829165,0.1213015146,0.1176030292,kline_close_unadjusted
2026-06-29,AON,18,0.4308322815,0.574443042,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01257746436,0.09124767225,0.09845223922,0.09561315139,kline_close_unadjusted
2026-06-29,ABNB,19,0.4289378598,0.5719171464,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02765509275,0.01195895903,0.01107562683,-0.004280763743,kline_close_unadjusted
2026-06-29,MA,20,0.4279917813,0.5706557083,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007783477799,0.05847435973,0.04320223284,0.05749159738,kline_close_unadjusted
2026-06-29,LH,21,0.4256021453,0.5674695271,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00150225338,0.02646827384,0.0153086773,-0.01394949567,kline_close_unadjusted
2026-06-29,CMG,22,0.4069577139,0.5426102852,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03124052169,0.07340006066,0.04185623294,0.1049438884,kline_close_unadjusted
2026-06-29,MMM,23,0.400920725,0.5345609666,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003201379056,-0.01225143139,-0.02721172197,-0.03601551438,kline_close_unadjusted
2026-06-29,FFIV,24,0.3858036642,0.5144048855,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01315276695,-0.005894388153,0.01595381917,0.05041893998,kline_close_unadjusted
2026-06-29,GOOGL,25,0.3851706105,0.513560814,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01051887459,0.01770111692,0.03783401668,0.01657005514,kline_close_unadjusted
2026-06-29,CASY,26,0.3819860547,0.5093147396,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01864810827,0.02201886599,0.02787603814,0.0858069312,kline_close_unadjusted
2026-06-29,ASML,27,0.3800192522,0.5066923363,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.05646504984,-0.06042668777,-0.07213067744,-0.05707048446,kline_close_unadjusted
2026-06-29,GOOG,28,0.3773615989,0.5031487985,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.005835800501,0.01394898656,0.03512867228,0.01722272831,kline_close_unadjusted
2026-06-29,DLR,29,0.3754279168,0.5005705558,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05771854339,-0.09067058453,-0.08227516004,-0.09166754119,kline_close_unadjusted
2026-06-29,GEHC,30,0.3697402718,0.4929870291,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01598770177,0.007916986933,-0.002459646426,-0.05211375865,kline_close_unadjusted
2026-06-29,GRMN,31,0.3685125804,0.4913501072,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01617043121,0.02677960301,0.06382614648,0.03264031485,kline_close_unadjusted
2026-06-29,AMZN,32,0.366168734,0.4882249786,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007495627551,0.01053552095,0.02431914716,0.03060714583,kline_close_unadjusted
2026-06-29,CBRE,33,0.362837718,0.483783624,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01028730987,0.04034095084,0.05613931957,-0.02175031229,kline_close_unadjusted
2026-06-29,HOOD,34,0.3560462045,0.4747282727,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01522144751,0.107041147,0.1087105961,0.1141117549,kline_close_unadjusted
2026-06-29,TXN,35,0.3550500607,0.4734000809,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04410116295,0.0266218299,0.02739246182,,kline_close_unadjusted
2026-06-29,AMAT,36,0.3543479152,0.472463887,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04082690314,-0.1318668663,-0.2017447887,-0.1424334907,kline_close_unadjusted
2026-06-29,PANW,37,0.354043894,0.4720585253,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0271686747,0.04837349398,0.01518072289,0.06292168675,kline_close_unadjusted
2026-06-29,MCK,38,0.3522299005,0.4696398674,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01079555336,0.05186413923,0.07999678943,0.07469934317,kline_close_unadjusted
2026-06-29,FTNT,39,0.3480745696,0.4640994261,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01158152104,0.005340368035,0.02091107966,0.07341397504,kline_close_unadjusted
2026-06-29,NKE,40,0.3302712526,0.4403616701,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01036644166,0.06292189007,0.04170684667,0.03326904532,kline_close_unadjusted
2026-06-29,SHOP,41,0.3288292953,0.4384390604,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0002626740215,0.04596795377,0.06715699151,0.1004290342,kline_close_unadjusted
2026-06-29,AWK,42,0.317436789,0.423249052,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.006943396226,0.03290566038,0.01750943396,-0.007018867925,kline_close_unadjusted
2026-06-29,MRNA,43,0.3026168864,0.4034891819,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.004734576758,0.1443328551,0.1444763271,-0.03242467719,kline_close_unadjusted
2026-06-30,ABBV,1,0.6254213055,0.833895074,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002304879987,0.01239866476,0.004371324114,-0.02992370052,kline_close_unadjusted
2026-06-30,VRTX,2,0.5390298321,0.7187064428,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.002576852616,0.06615263825,0.003422382381,,kline_close_unadjusted
2026-06-30,DLTR,3,0.5305970145,0.707462686,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001653575858,0.004216618437,0.02199255891,0.05026870608,kline_close_unadjusted
2026-06-30,JNJ,4,0.5229767597,0.6973023463,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,3.93747293e-05,0.0211048549,0.03713036973,-0.02736543686,kline_close_unadjusted
2026-06-30,AXON,5,0.5212421074,0.6949894765,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.05948877116,0.1101300369,0.06990599526,-0.03476570165,kline_close_unadjusted
2026-06-30,KDP,6,0.5067460644,0.6756614193,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01955392606,-0.02994194928,-0.05377329667,-0.07485487321,kline_close_unadjusted
2026-06-30,CMG,7,0.5063306947,0.6751075929,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02941176471,-0.0005882352941,-0.01676470588,0.01852941176,kline_close_unadjusted
2026-06-30,IR,8,0.4961423989,0.6615231986,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01378216856,-0.01658738871,-0.06439809733,-0.03476033663,kline_close_unadjusted
2026-06-30,AMD,9,0.4912513055,0.6550017407,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.06890912534,-0.04968067343,-0.1093198602,-0.08911879637,kline_close_unadjusted
2026-06-30,BIIB,10,0.4690880791,0.6254507721,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02925113394,-0.03517541424,-0.07266500046,-0.08710543368,kline_close_unadjusted
2026-06-30,ALL,11,0.4666837018,0.6222449357,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02177019417,0.04383458015,0.05560225267,0.006472219887,kline_close_unadjusted
2026-06-30,ALLE,12,0.4549955868,0.6066607825,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003986048829,-0.002491280518,-0.03914869386,-0.03324080006,kline_close_unadjusted
2026-06-30,WELL,13,0.4534864016,0.6046485354,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01418689695,0.02520156849,0.03053266952,,kline_close_unadjusted
2026-06-30,CASY,14,0.4486294601,0.5981726135,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01322361882,0.01558902352,0.06078335158,0.01723725764,kline_close_unadjusted
2026-06-30,TXN,15,0.4479674214,0.5972898952,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001140671654,0.0182171973,0.01090347905,,kline_close_unadjusted
2026-06-30,LH,16,0.4469395475,0.5959193966,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01385714286,0.01567857143,-0.008071428571,-0.02860714286,kline_close_unadjusted
2026-06-30,EXPE,17,0.4449964934,0.5933286579,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03384398937,0.04251993122,0.01731280288,0.04388775989,kline_close_unadjusted
2026-06-30,STX,18,0.44462576,0.5928343467,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05161658031,-0.1002487047,-0.1087875648,-0.1416580311,kline_close_unadjusted
2026-06-30,MA,19,0.425427119,0.5672361586,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01724104304,0.0380317126,0.01220915492,0.04384373842,kline_close_unadjusted
2026-06-30,AON,20,0.413106839,0.5508091186,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03578642709,0.07603485182,0.07784376979,0.07072869245,kline_close_unadjusted
2026-06-30,MMM,21,0.4076880386,0.5435840514,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.012043728,-0.01704650732,-0.04453091224,-0.008523253659,kline_close_unadjusted
2026-06-30,KO,22,0.4024030559,0.5365374079,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0002460932693,0.02079488126,0.02620893319,0.01451950289,kline_close_unadjusted
2026-06-30,ASML,23,0.400447352,0.5339298026,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.07358850096,-0.0826212443,-0.1109809349,-0.08754720361,kline_close_unadjusted
2026-06-30,PANW,24,0.3964190261,0.5285587015,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03231482025,0.04841358278,-0.05990850976,0.03812093132,kline_close_unadjusted
2026-06-30,AJG,25,0.3908668074,0.5211557432,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04399529555,0.08799059111,0.1177854249,0.07927865139,kline_close_unadjusted
2026-06-30,FFIV,26,0.3870224025,0.51602987,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01976151553,0.007380517357,0.007644965862,0.01324646601,kline_close_unadjusted
2026-06-30,GOOGL,27,0.3838639015,0.5118185354,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01074516607,0.02543582282,0.01273190251,0.0379158855,kline_close_unadjusted
2026-06-30,AWK,28,0.3691264587,0.4921686116,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001595987232,0.01147590819,0.00227998176,-0.01801185591,kline_close_unadjusted
2026-06-30,GOOG,29,0.3627409217,0.4836545623,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01290578213,0.03274559194,0.01522655874,0.0477740356,kline_close_unadjusted
2026-06-30,AMZN,30,0.3540601528,0.4720802037,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01409750776,0.02441889737,0.02215322648,0.06973231518,kline_close_unadjusted
2026-06-30,MCK,31,0.3519542052,0.4692722736,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01649020646,0.03789041821,0.08345685548,0.05393065114,kline_close_unadjusted
2026-06-30,GRMN,32,0.3474419904,0.4632559872,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0004209817294,0.03233139682,0.02521680559,0.01776542898,kline_close_unadjusted
2026-06-30,ABNB,33,0.3473430949,0.4631241266,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02941998602,0.03179594689,-0.001048218029,0.03689727463,kline_close_unadjusted
2026-06-30,AMAT,34,0.3403690715,0.4538254287,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.09970954357,-0.1800968188,-0.2109266943,-0.1985753804,kline_close_unadjusted
2026-06-30,CBRE,35,0.3381296581,0.4508395441,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02680228673,0.04350731309,0.03897839483,0.04989234539,kline_close_unadjusted
2026-06-30,PODD,36,0.3367396138,0.4489861517,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04952380952,0.04939244663,0.03422003284,0.04617405583,kline_close_unadjusted
2026-06-30,GEHC,37,0.3310104276,0.4413472368,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01327917513,0.01296672395,0.01046711451,-0.01265427277,kline_close_unadjusted
2026-06-30,NKE,38,0.3263444937,0.4351259916,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04896467722,0.05578562728,0.04482338611,0.0419001218,kline_close_unadjusted
2026-06-30,FTNT,39,0.3259305427,0.434574057,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0348912902,0.05682853795,0.02011456842,0.07088920713,kline_close_unadjusted
2026-06-30,TSLA,40,0.3241808377,0.432241117,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0111745126,-0.001973371374,-0.06310033286,,kline_close_unadjusted
2026-06-30,DLR,41,0.310059262,0.4134123493,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01815346921,-0.03274306716,-0.01826484018,-0.01954560641,kline_close_unadjusted
2026-06-30,HOOD,42,0.308380004,0.4111733386,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.08346629438,0.1722177902,0.1321300359,0.152173913,kline_close_unadjusted
2026-06-30,NBIS,43,0.3044012386,0.4058683182,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.1701488214,-0.2286635044,-0.2161349893,-0.2775826484,kline_close_unadjusted
2026-06-30,SHOP,44,0.3035464364,0.4047285818,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.06524785427,0.05219828341,0.04414083027,0.08206340865,kline_close_unadjusted
2026-07-01,ABBV,1,0.6413568557,0.8551424743,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03987094718,0.01429937067,-0.004580578348,0.01326376165,kline_close_unadjusted
2026-07-01,CMG,2,0.585422822,0.7805637626,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01114285714,-0.01857142857,-0.01142857143,-0.02285714286,kline_close_unadjusted
2026-07-01,VRTX,3,0.557904056,0.7438720747,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.06029999398,0.04867372141,-0.003032067629,,kline_close_unadjusted
2026-07-01,DLTR,4,0.5509047985,0.7345397314,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02393726785,0.01238134544,-0.001898472967,0.06025588114,kline_close_unadjusted
2026-07-01,PANW,5,0.5445363346,0.7260484461,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01130553346,-0.04260879446,-0.03900124986,0.005539143279,kline_close_unadjusted
2026-07-01,JNJ,6,0.5436447839,0.7248597118,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03567210017,0.05220883534,0.02015906764,-0.01578864478,kline_close_unadjusted
2026-07-01,AMAT,7,0.5406437828,0.720858377,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.07354319338,-0.1481157149,-0.09563534129,-0.1382372371,kline_close_unadjusted
2026-07-01,KDP,8,0.5266242107,0.7021656143,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002097692538,-0.05633802817,-0.07941264609,-0.05963440216,kline_close_unadjusted
