ticket_id,symbol,output_date,historical_score,recomputed_score,score_delta,historical_rank,recomputed_rank,T1,T3,T5,T10,DB_result,Obsidian_result,match_status,version_bucket
128,MELI,2026-07-07,1.154908,0.416157116,-0.738750884,4,4,0.002554,0.034647,0.034647,0.019072,0.002554,,both_match,UNKNOWN_VERSION
114,MELI,2026-07-07,1.159872,0.416157116,-0.743714884,5,4,,,,,,,both_match,UNKNOWN_VERSION
119,TSLA,2026-07-07,1.132873,0.4162226602,-0.7166503398,5,3,,,,,,,both_match,UNKNOWN_VERSION
124,TSLA,2026-07-07,1.127066,0.4162226602,-0.7108433398,5,3,,,,,,,both_match,UNKNOWN_VERSION
129,TSLA,2026-07-07,1.137283,0.4162226602,-0.7210603398,5,3,-0.051075,-0.04939,-0.04939,-0.105979,-0.051075,,both_match,UNKNOWN_VERSION
135,REGN,2026-07-08,1.536339,0.4759495884,-1.060389412,1,3,-0.019742,-0.019431,-0.02477,-0.006418,-0.019742,,both_match,UNKNOWN_VERSION
295,AAPL,2026-07-08,0.861289,0.3353113841,-0.5259776159,1,6,,,,,,,future_data_detected,UNKNOWN_VERSION
427,AAPL,2026-07-08,0.861289,0.3353113841,-0.5259776159,1,6,,,,,,,future_data_detected,UNKNOWN_VERSION
136,DLTR,2026-07-08,1.433429,0.5412268445,-0.8922021555,2,1,0.007827,0.030412,0.014024,0.024289,0.007827,,both_match,UNKNOWN_VERSION
296,NVDA,2026-07-08,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
